,Date,Day,Month,Year,Product ID,Order created,Vendor ID,Customer ID,rental_start,rental_end
5539,2018-10-06,10,6,2018,,,,,,
5540,2018-11-06,11,6,2018,,,,,,
5541,2018-12-06,12,6,2018,,,,,,
5542,2018-06-13,13,6,2018,,,,,,
5543,2018-06-14,14,6,2018,,,,,,
5544,2018-06-15,15,6,2018,,,,,,
5545,2018-06-16,16,6,2018,,,,,,
5546,2018-06-17,17,6,2018,,,,,,
5547,2018-06-18,18,6,2018,,,,,,
5548,2018-06-19,19,6,2018,,,,,,
5549,2018-06-20,20,6,2018,,,,,,
5550,2018-06-21,21,6,2018,,,,,,
5551,2018-06-22,22,6,2018,,,,,,
5552,2018-06-23,23,6,2018,,,,,,
5553,2018-06-24,24,6,2018,,,,,,
5554,2018-06-25,25,6,2018,,,,,,
5555,2018-06-26,26,6,2018,,,,,,
5556,2018-06-27,27,6,2018,,,,,,
5557,2018-06-28,28,6,2018,,,,,,
5558,2018-06-29,29,6,2018,,,,,,
5559,2018-06-30,30,6,2018,,,,,,
5560,2018-01-07,1,7,2018,,,,,,
5561,2018-02-07,2,7,2018,,,,,,
5562,2018-03-07,3,7,2018,,,,,,
5563,2018-04-07,4,7,2018,100007805.0,2018-04-08 09:56:11.5689216,9.0,1403305.0,2018-04-07,2018-04-08
5564,2018-04-07,4,7,2018,100010579.0,2018-04-08 10:54:51.2451790,8.0,1403312.0,2018-04-07,2018-04-08
5565,2018-05-07,5,7,2018,,,,,,
5566,2018-06-07,6,7,2018,,,,,,
5567,2018-07-07,7,7,2018,,,,,,
5568,2018-08-07,8,7,2018,,,,,,
5569,2018-09-07,9,7,2018,,,,,,
5570,2018-10-07,10,7,2018,,,,,,
5571,2018-11-07,11,7,2018,,,,,,
5572,2018-12-07,12,7,2018,,,,,,
5573,2018-07-13,13,7,2018,,,,,,
5574,2018-07-14,14,7,2018,,,,,,
5575,2018-07-15,15,7,2018,,,,,,
5576,2018-07-16,16,7,2018,,,,,,
5577,2018-07-17,17,7,2018,,,,,,
5578,2018-07-18,18,7,2018,,,,,,
5579,2018-07-19,19,7,2018,,,,,,
5580,2018-07-20,20,7,2018,,,,,,
5581,2018-07-21,21,7,2018,,,,,,
5582,2018-07-22,22,7,2018,,,,,,
5583,2018-07-23,23,7,2018,,,,,,
5584,2018-07-24,24,7,2018,,,,,,
5585,2018-07-25,25,7,2018,,,,,,
5586,2018-07-26,26,7,2018,,,,,,
5587,2018-07-27,27,7,2018,,,,,,
5588,2018-07-28,28,7,2018,,,,,,
5589,2018-07-29,29,7,2018,,,,,,
5590,2018-07-30,30,7,2018,,,,,,
5591,2018-07-31,31,7,2018,,,,,,
5592,2018-01-08,1,8,2018,,,,,,
5593,2018-02-08,2,8,2018,,,,,,
5594,2018-03-08,3,8,2018,,,,,,
5595,2018-04-08,4,8,2018,100007805.0,2018-04-05 08:51:32.4767726,9.0,95189.0,2018-04-08,2018-04-09
5596,2018-04-08,4,8,2018,100010579.0,2018-04-09 06:14:21.9198053,8.0,4606.0,2018-04-08,2018-04-11
5597,2018-04-08,4,8,2018,100010849.0,2018-03-26 10:25:19.7933849,119.0,1400149.0,2018-04-08,2018-04-09
5598,2018-05-08,5,8,2018,,,,,,
5599,2018-06-08,6,8,2018,,,,,,
5600,2018-07-08,7,8,2018,,,,,,
5601,2018-08-08,8,8,2018,,,,,,
5602,2018-09-08,9,8,2018,100010579.0,2018-09-08 11:00:44.1634246,8.0,1429740.0,2018-09-08,2018-09-09
5603,2018-10-08,10,8,2018,,,,,,
5604,2018-11-08,11,8,2018,,,,,,
5605,2018-12-08,12,8,2018,,,,,,
5606,2018-08-13,13,8,2018,100007805.0,2018-08-14 05:18:03.1404041,9.0,362264.0,2018-08-13,2018-08-14
5607,2018-08-13,13,8,2018,100010579.0,2018-08-14 05:17:51.0778225,8.0,293366.0,2018-08-13,2018-08-14
5608,2018-08-13,13,8,2018,100014496.0,2018-08-14 12:29:19.7086487,253.0,1346793.0,2018-08-13,2018-08-14
5609,2018-08-14,14,8,2018,100014496.0,2018-08-13 11:37:33.6169013,253.0,1032496.0,2018-08-14,2018-08-15
5610,2018-08-14,14,8,2018,100014496.0,2018-08-15 06:56:33.5322221,246.0,1346791.0,2018-08-14,2018-08-15
5611,2018-08-15,15,8,2018,,,,,,
5612,2018-08-16,16,8,2018,100007805.0,2018-08-16 05:33:10.1528727,9.0,192083.0,2018-08-16,2018-08-17
5613,2018-08-16,16,8,2018,100010579.0,2018-08-17 11:05:14.8790626,8.0,1427982.0,2018-08-16,2018-08-17
5614,2018-08-17,17,8,2018,100007805.0,2018-08-16 09:23:04.7040298,9.0,113203.0,2018-08-17,2018-08-18
5615,2018-08-17,17,8,2018,100010849.0,2018-08-17 08:18:46.8512901,119.0,1431808.0,2018-08-17,2018-08-18
5616,2018-08-17,17,8,2018,100012519.0,2018-08-16 07:52:31.6459234,2.0,1431626.0,2018-08-17,2018-08-18
5617,2018-08-18,18,8,2018,,,,,,
5618,2018-08-19,19,8,2018,100007805.0,2018-08-20 12:03:17.4305003,9.0,1430940.0,2018-08-19,2018-08-20
5619,2018-08-20,20,8,2018,100010579.0,2018-08-21 05:22:45.8808784,8.0,6385.0,2018-08-20,2018-08-21
5620,2018-08-20,20,8,2018,100010579.0,2018-08-21 14:00:28.9543330,8.0,1432497.0,2018-08-20,2018-08-21
5621,2018-08-21,21,8,2018,100007805.0,2018-08-17 10:12:16.1806078,9.0,1422568.0,2018-08-21,2018-08-22
5622,2018-08-22,22,8,2018,,,,,,
5623,2018-08-23,23,8,2018,,,,,,
5624,2018-08-24,24,8,2018,100007805.0,2018-08-25 10:24:53.3658380,9.0,170154.0,2018-08-24,2018-08-25
5625,2018-08-24,24,8,2018,100010579.0,2018-08-21 07:51:52.1172420,8.0,1432458.0,2018-08-24,2018-08-25
5626,2018-08-25,25,8,2018,,,,,,
5627,2018-08-26,26,8,2018,,,,,,
5628,2018-08-27,27,8,2018,,,,,,
5629,2018-08-28,28,8,2018,100010579.0,2018-08-29 07:20:28.1977886,8.0,1434076.0,2018-08-28,2018-08-29
5630,2018-08-29,29,8,2018,,,,,,
5631,2018-08-30,30,8,2018,,,,,,
5632,2018-08-31,31,8,2018,100010579.0,2018-09-01 09:30:04.0700849,8.0,1422297.0,2018-08-31,2018-09-01
5633,2018-01-09,1,9,2018,,,,,,
5634,2018-02-09,2,9,2018,,,,,,
5635,2018-03-09,3,9,2018,,,,,,
5636,2018-04-09,4,9,2018,,,,,,
5637,2018-05-09,5,9,2018,100007805.0,2018-05-10 10:25:44.8421624,9.0,366253.0,2018-05-09,2018-05-10
5638,2018-06-09,6,9,2018,,,,,,
5639,2018-07-09,7,9,2018,,,,,,
5640,2018-08-09,8,9,2018,,,,,,
5641,2018-09-09,9,9,2018,100010579.0,2018-09-07 15:33:59.4881798,8.0,1400915.0,2018-09-09,2018-09-11
5642,2018-10-09,10,9,2018,,,,,,
5643,2018-11-09,11,9,2018,,,,,,
5644,2018-12-09,12,9,2018,,,,,,
5645,2018-09-13,13,9,2018,100010849.0,2018-09-14 09:41:59.0425438,119.0,1437962.0,2018-09-13,2018-09-14
5646,2018-09-13,13,9,2018,100012519.0,2018-05-03 11:25:44.7460235,74.0,298838.0,2018-09-13,2018-09-14
5647,2018-09-14,14,9,2018,,,,,,
5648,2018-09-15,15,9,2018,,,,,,
5649,2018-09-16,16,9,2018,,,,,,
5650,2018-09-17,17,9,2018,100007805.0,2018-09-18 05:15:31.4297892,9.0,30931.0,2018-09-17,2018-09-18
5651,2018-09-18,18,9,2018,100014325.0,2018-09-19 08:45:38.4343040,74.0,1435691.0,2018-09-18,2018-09-20
5652,2018-09-19,19,9,2018,100014496.0,2018-09-20 05:34:02.8295101,249.0,497399.0,2018-09-19,2018-09-20
5653,2018-09-20,20,9,2018,,,,,,
5654,2018-09-21,21,9,2018,,,,,,
5655,2018-09-22,22,9,2018,,,,,,
5656,2018-09-23,23,9,2018,100010579.0,2018-09-24 10:31:29.0679288,8.0,1410440.0,2018-09-23,2018-09-25
5657,2018-09-24,24,9,2018,100014496.0,2018-09-25 10:53:32.9235281,249.0,488209.0,2018-09-24,2018-09-25
5658,2018-09-25,25,9,2018,100014496.0,2018-09-26 09:02:09.3171611,253.0,1346802.0,2018-09-25,2018-09-26
5659,2018-09-26,26,9,2018,100014496.0,2018-09-27 10:43:57.1592372,258.0,519848.0,2018-09-26,2018-09-27
5660,2018-09-26,26,9,2018,100014496.0,2018-09-27 13:49:21.7948012,258.0,519848.0,2018-09-26,2018-09-27
5661,2018-09-27,27,9,2018,,,,,,
5662,2018-09-28,28,9,2018,100007805.0,2018-09-29 11:27:57.4565270,9.0,1403824.0,2018-09-28,2018-09-29
5663,2018-09-29,29,9,2018,,,,,,
5664,2018-09-30,30,9,2018,100007805.0,2018-10-01 14:52:04.5085409,9.0,366909.0,2018-09-30,2018-10-01
5665,2018-09-30,30,9,2018,100010579.0,2018-10-01 09:28:18.5631470,8.0,1410440.0,2018-09-30,2018-10-01
5666,2018-01-10,1,10,2018,,,,,,
5667,2018-02-10,2,10,2018,,,,,,
5668,2018-03-10,3,10,2018,,,,,,
5669,2018-04-10,4,10,2018,100007805.0,2018-04-10 10:32:20.8446556,9.0,35510.0,2018-04-10,2018-04-11
5670,2018-04-10,4,10,2018,100007805.0,2018-04-07 09:14:30.7828435,9.0,1403129.0,2018-04-10,2018-04-11
5671,2018-04-10,4,10,2018,100010579.0,2018-04-07 11:53:01.3213408,8.0,1403147.0,2018-04-10,2018-04-11
5672,2018-04-10,4,10,2018,100010579.0,2018-04-09 13:12:28.8782507,8.0,365859.0,2018-04-10,2018-04-11
5673,2018-05-10,5,10,2018,,,,,,
5674,2018-06-10,6,10,2018,,,,,,
5675,2018-07-10,7,10,2018,,,,,,
5676,2018-08-10,8,10,2018,100007805.0,2018-08-11 07:14:18.8984742,9.0,184215.0,2018-08-10,2018-08-11
5677,2018-09-10,9,10,2018,100007805.0,2018-09-10 10:06:12.3704251,9.0,1436946.0,2018-09-10,2018-09-11
5678,2018-09-10,9,10,2018,100010849.0,2018-09-08 09:39:14.7525201,119.0,1405762.0,2018-09-10,2018-09-11
5679,2018-10-10,10,10,2018,,,,,,
5680,2018-11-10,11,10,2018,,,,,,
5681,2018-12-10,12,10,2018,,,,,,
5682,2018-10-13,13,10,2018,,,,,,
5683,2018-10-14,14,10,2018,100007805.0,2018-10-15 10:04:25.0381713,9.0,1443493.0,2018-10-14,2018-10-15
5684,2018-10-14,14,10,2018,100014496.0,2018-10-11 09:03:48.3301454,246.0,495099.0,2018-10-14,2018-10-15
5685,2018-10-15,15,10,2018,100010579.0,2018-10-15 11:56:21.7016935,8.0,1443506.0,2018-10-15,2018-10-16
5686,2018-10-16,16,10,2018,,,,,,
5687,2018-10-17,17,10,2018,,,,,,
5688,2018-10-18,18,10,2018,,,,,,
5689,2018-10-19,19,10,2018,,,,,,
5690,2018-10-20,20,10,2018,100007070.0,2018-10-21 09:57:24.3444164,11.0,1401000.0,2018-10-20,2018-10-22
5691,2018-10-20,20,10,2018,100010849.0,2018-10-21 08:07:56.9047743,119.0,1444741.0,2018-10-20,2018-10-21
5692,2018-10-21,21,10,2018,100014496.0,2018-10-22 04:33:20.3198645,246.0,495099.0,2018-10-21,2018-10-22
5693,2018-10-22,22,10,2018,,,,,,
5694,2018-10-23,23,10,2018,,,,,,
5695,2018-10-24,24,10,2018,100014496.0,2018-10-24 06:30:53.7373509,246.0,495099.0,2018-10-24,2018-10-25
5696,2018-10-25,25,10,2018,,,,,,
5697,2018-10-26,26,10,2018,,,,,,
5698,2018-10-27,27,10,2018,,,,,,
5699,2018-10-28,28,10,2018,,,,,,
5700,2018-10-29,29,10,2018,,,,,,
5701,2018-10-30,30,10,2018,,,,,,
5702,2018-10-31,31,10,2018,,,,,,
5703,2018-01-11,1,11,2018,,,,,,
5704,2018-02-11,2,11,2018,,,,,,
5705,2018-03-11,3,11,2018,,,,,,
5706,2018-04-11,4,11,2018,,,,,,
5707,2018-05-11,5,11,2018,,,,,,
5708,2018-06-11,6,11,2018,,,,,,
5709,2018-07-11,7,11,2018,,,,,,
5710,2018-08-11,8,11,2018,,,,,,
5711,2018-09-11,9,11,2018,,,,,,
5712,2018-10-11,10,11,2018,,,,,,
5713,2018-11-11,11,11,2018,,,,,,
5714,2018-12-11,12,11,2018,,,,,,
5715,2018-11-13,13,11,2018,,,,,,
5716,2018-11-14,14,11,2018,,,,,,
5717,2018-11-15,15,11,2018,,,,,,
5718,2018-11-16,16,11,2018,,,,,,
5719,2018-11-17,17,11,2018,,,,,,
5720,2018-11-18,18,11,2018,,,,,,
5721,2018-11-19,19,11,2018,100014496.0,2018-11-20 06:42:28.6321918,246.0,488209.0,2018-11-19,2018-11-20
5722,2018-11-20,20,11,2018,,,,,,
5723,2018-11-21,21,11,2018,,,,,,
5724,2018-11-22,22,11,2018,,,,,,
5725,2018-11-23,23,11,2018,,,,,,
5726,2018-11-24,24,11,2018,,,,,,
5727,2018-11-25,25,11,2018,,,,,,
5728,2018-11-26,26,11,2018,,,,,,
5729,2018-11-27,27,11,2018,,,,,,
5730,2018-11-28,28,11,2018,100014496.0,2018-11-29 10:04:35.4613005,253.0,1346793.0,2018-11-28,2018-11-29
5731,2018-11-29,29,11,2018,,,,,,
5732,2018-11-30,30,11,2018,,,,,,
5733,2018-01-12,1,12,2018,,,,,,
5734,2018-02-12,2,12,2018,,,,,,
5735,2018-03-12,3,12,2018,,,,,,
5736,2018-04-12,4,12,2018,100010579.0,2018-04-12 14:47:59.2675248,8.0,1404468.0,2018-04-12,2018-04-13
5737,2018-04-12,4,12,2018,100010849.0,2018-04-09 13:06:26.1550831,119.0,1403498.0,2018-04-12,2018-04-13
5738,2018-05-12,5,12,2018,,,,,,
5739,2018-06-12,6,12,2018,,,,,,
5740,2018-07-12,7,12,2018,,,,,,
5741,2018-08-12,8,12,2018,,,,,,
5742,2018-09-12,9,12,2018,100010579.0,2018-09-13 08:11:50.6803406,8.0,297715.0,2018-09-12,2018-09-13
5743,2018-09-12,9,12,2018,100014496.0,2018-09-13 08:32:52.6026479,250.0,1000047.0,2018-09-12,2018-09-13
5744,2018-09-12,9,12,2018,100014496.0,2018-09-13 04:04:36.7616576,249.0,1346801.0,2018-09-12,2018-09-13
5745,2018-09-12,9,12,2018,100014496.0,2018-09-13 04:06:13.4965138,249.0,1000047.0,2018-09-12,2018-09-13
5746,2018-10-12,10,12,2018,,,,,,
5747,2018-11-12,11,12,2018,,,,,,
5748,2018-12-12,12,12,2018,,,,,,
5749,2018-12-13,13,12,2018,,,,,,
5750,2018-12-14,14,12,2018,,,,,,
5751,2018-12-15,15,12,2018,,,,,,
5752,2018-12-16,16,12,2018,,,,,,
5753,2018-12-17,17,12,2018,,,,,,
5754,2018-12-18,18,12,2018,,,,,,
5755,2018-12-19,19,12,2018,,,,,,
5756,2018-12-20,20,12,2018,,,,,,
5757,2018-12-21,21,12,2018,,,,,,
5758,2018-12-22,22,12,2018,,,,,,
5759,2018-12-23,23,12,2018,,,,,,
5760,2018-12-24,24,12,2018,,,,,,
5761,2018-12-25,25,12,2018,,,,,,
5762,2018-12-26,26,12,2018,,,,,,
5763,2018-12-27,27,12,2018,,,,,,
5764,2018-12-28,28,12,2018,,,,,,
5765,2018-12-29,29,12,2018,,,,,,
5766,2018-12-30,30,12,2018,,,,,,
5767,2018-12-31,31,12,2018,,,,,,
5768,2019-01-01,1,1,2019,,,,,,
5769,2019-02-01,2,1,2019,,,,,,
5770,2019-03-01,3,1,2019,100010849.0,2019-03-02 10:24:10.6850017,119.0,1465301.0,2019-03-01,2019-03-02
5771,2019-04-01,4,1,2019,100007805.0,2019-04-02 07:20:58.0411207,9.0,1409581.0,2019-04-01,2019-04-02
5772,2019-04-01,4,1,2019,100012519.0,2019-04-02 10:08:47.4322170,74.0,298838.0,2019-04-01,2019-04-03
5773,2019-04-01,4,1,2019,100014496.0,2019-04-01 10:09:14.6335952,256.0,935700.0,2019-04-01,2019-04-02
5774,2019-05-01,5,1,2019,100014496.0,2019-05-02 04:19:13.0338675,256.0,935700.0,2019-05-01,2019-05-02
5775,2019-06-01,6,1,2019,,,,,,
5776,2019-07-01,7,1,2019,100010579.0,2019-07-01 10:24:53.5634954,8.0,1410440.0,2019-07-01,2019-07-02
5777,2019-08-01,8,1,2019,,,,,,
5778,2019-09-01,9,1,2019,,,,,,
5779,2019-10-01,10,1,2019,,,,,,
5780,2019-11-01,11,1,2019,,,,,,
5781,2019-12-01,12,1,2019,,,,,,
5782,2019-01-13,13,1,2019,,,,,,
5783,2019-01-14,14,1,2019,,,,,,
5784,2019-01-15,15,1,2019,,,,,,
5785,2019-01-16,16,1,2019,,,,,,
5786,2019-01-17,17,1,2019,,,,,,
5787,2019-01-18,18,1,2019,,,,,,
5788,2019-01-19,19,1,2019,,,,,,
5789,2019-01-20,20,1,2019,,,,,,
5790,2019-01-21,21,1,2019,,,,,,
5791,2019-01-22,22,1,2019,,,,,,
5792,2019-01-23,23,1,2019,,,,,,
5793,2019-01-24,24,1,2019,,,,,,
5794,2019-01-25,25,1,2019,,,,,,
5795,2019-01-26,26,1,2019,,,,,,
5796,2019-01-27,27,1,2019,,,,,,
5797,2019-01-28,28,1,2019,,,,,,
5798,2019-01-29,29,1,2019,,,,,,
5799,2019-01-30,30,1,2019,,,,,,
5800,2019-01-31,31,1,2019,,,,,,
5801,2019-01-02,1,2,2019,,,,,,
5802,2019-02-02,2,2,2019,,,,,,
5803,2019-03-02,3,2,2019,,,,,,
5804,2019-04-02,4,2,2019,,,,,,
5805,2019-05-02,5,2,2019,,,,,,
5806,2019-06-02,6,2,2019,100012519.0,2019-06-03 11:20:55.1699488,2.0,617.0,2019-06-02,2019-06-06
5807,2019-06-02,6,2,2019,100014496.0,2019-05-31 09:23:31.5993043,260.0,986955.0,2019-06-02,2019-06-03
5808,2019-07-02,7,2,2019,,,,,,
5809,2019-08-02,8,2,2019,,,,,,
5810,2019-09-02,9,2,2019,,,,,,
5811,2019-10-02,10,2,2019,,,,,,
5812,2019-11-02,11,2,2019,,,,,,
5813,2019-12-02,12,2,2019,,,,,,
5814,2019-02-13,13,2,2019,,,,,,
5815,2019-02-14,14,2,2019,,,,,,
5816,2019-02-15,15,2,2019,,,,,,
5817,2019-02-16,16,2,2019,,,,,,
5818,2019-02-17,17,2,2019,,,,,,
5819,2019-02-18,18,2,2019,,,,,,
5820,2019-02-19,19,2,2019,,,,,,
5821,2019-02-20,20,2,2019,,,,,,
5822,2019-02-21,21,2,2019,,,,,,
5823,2019-02-22,22,2,2019,,,,,,
5824,2019-02-23,23,2,2019,,,,,,
5825,2019-02-24,24,2,2019,,,,,,
5826,2019-02-25,25,2,2019,,,,,,
5827,2019-02-26,26,2,2019,,,,,,
5828,2019-02-27,27,2,2019,,,,,,
5829,2019-02-28,28,2,2019,100010579.0,2019-03-01 12:20:04.0415077,8.0,191821.0,2019-02-28,2019-03-01
5830,2019-01-03,1,3,2019,,,,,,
5831,2019-02-03,2,3,2019,,,,,,
5832,2019-03-03,3,3,2019,,,,,,
5833,2019-04-03,4,3,2019,100007805.0,2019-04-04 08:50:16.4786019,9.0,1475435.0,2019-04-03,2019-04-04
5834,2019-05-03,5,3,2019,100010849.0,2019-05-03 12:37:56.8332679,119.0,1481843.0,2019-05-03,2019-05-04
5835,2019-06-03,6,3,2019,,,,,,
5836,2019-07-03,7,3,2019,100014496.0,2019-07-03 07:50:21.1356586,246.0,495099.0,2019-07-03,2019-07-04
5837,2019-08-03,8,3,2019,,,,,,
5838,2019-09-03,9,3,2019,,,,,,
5839,2019-10-03,10,3,2019,,,,,,
5840,2019-11-03,11,3,2019,,,,,,
5841,2019-12-03,12,3,2019,,,,,,
5842,2019-03-13,13,3,2019,,,,,,
5843,2019-03-14,14,3,2019,,,,,,
5844,2019-03-15,15,3,2019,100010849.0,2019-03-13 10:09:27.0017820,119.0,1450353.0,2019-03-15,2019-03-16
5845,2019-03-16,16,3,2019,,,,,,
5846,2019-03-17,17,3,2019,,,,,,
5847,2019-03-18,18,3,2019,100007805.0,2019-03-19 12:06:08.3154885,9.0,161671.0,2019-03-18,2019-03-19
5848,2019-03-19,19,3,2019,,,,,,
5849,2019-03-20,20,3,2019,,,,,,
5850,2019-03-21,21,3,2019,100010579.0,2019-03-21 12:53:52.2136605,8.0,1472441.0,2019-03-21,2019-03-22
5851,2019-03-21,21,3,2019,100014496.0,2019-03-22 06:42:25.4480756,246.0,488209.0,2019-03-21,2019-03-22
5852,2019-03-22,22,3,2019,100001095.0,2019-03-23 12:13:28.4050597,78.0,1401179.0,2019-03-22,2019-03-29
5853,2019-03-22,22,3,2019,100007805.0,2019-03-22 08:56:21.4896277,9.0,1472686.0,2019-03-22,2019-03-23
5854,2019-03-23,23,3,2019,100010579.0,2019-03-24 12:27:12.6501820,8.0,1473030.0,2019-03-23,2019-03-24
5855,2019-03-24,24,3,2019,100010579.0,2019-03-21 13:01:01.3196544,8.0,1400926.0,2019-03-24,2019-03-28
5856,2019-03-25,25,3,2019,100014496.0,2019-03-26 06:12:59.7875614,256.0,1346796.0,2019-03-25,2019-03-26
5857,2019-03-25,25,3,2019,100014496.0,2019-03-26 06:27:09.0601621,249.0,1472888.0,2019-03-25,2019-03-26
5858,2019-03-25,25,3,2019,100014496.0,2019-03-26 08:33:11.2971029,259.0,1346800.0,2019-03-25,2019-03-29
5859,2019-03-25,25,3,2019,100014496.0,2019-03-26 09:42:07.6130684,246.0,488209.0,2019-03-25,2019-03-26
5860,2019-03-26,26,3,2019,100010849.0,2019-03-26 10:42:41.8662241,119.0,1473326.0,2019-03-26,2019-03-27
5861,2019-03-26,26,3,2019,100014496.0,2019-03-25 10:47:24.6734770,246.0,1167597.0,2019-03-26,2019-03-27
5862,2019-03-26,26,3,2019,100014496.0,2019-03-23 11:27:23.0614797,253.0,769918.0,2019-03-26,2019-03-27
5863,2019-03-27,27,3,2019,100014496.0,2019-03-28 06:31:10.1078175,260.0,1346803.0,2019-03-27,2019-03-28
5864,2019-03-28,28,3,2019,100007805.0,2019-03-29 08:13:00.1094827,9.0,294564.0,2019-03-28,2019-03-29
5865,2019-03-28,28,3,2019,100010579.0,2019-03-29 11:48:29.9736797,8.0,314485.0,2019-03-28,2019-03-29
5866,2019-03-28,28,3,2019,100014496.0,2019-03-29 15:03:03.4153875,259.0,1288361.0,2019-03-28,2019-03-29
5867,2019-03-28,28,3,2019,100014496.0,2019-03-29 14:11:04.4060327,259.0,1346800.0,2019-03-28,2019-03-29
5868,2019-03-28,28,3,2019,100014496.0,2019-03-29 14:14:10.7665698,259.0,1346800.0,2019-03-28,2019-03-29
5869,2019-03-29,29,3,2019,100007805.0,2019-03-29 15:00:58.6267775,9.0,245590.0,2019-03-29,2019-03-30
5870,2019-03-29,29,3,2019,100010579.0,2019-03-28 14:31:05.9168897,8.0,3577.0,2019-03-29,2019-03-30
5871,2019-03-29,29,3,2019,100014496.0,2019-03-29 13:48:10.7978351,252.0,1390070.0,2019-03-29,2019-03-31
5872,2019-03-29,29,3,2019,100014496.0,2019-04-04 13:52:19.8000599,259.0,774279.0,2019-03-29,2019-03-30
5873,2019-03-30,30,3,2019,,,,,,
5874,2019-03-31,31,3,2019,100007805.0,2019-04-01 09:28:54.6755117,9.0,35510.0,2019-03-31,2019-04-01
5875,2019-03-31,31,3,2019,100007805.0,2019-03-21 10:09:09.0681735,9.0,95189.0,2019-03-31,2019-04-08
5876,2019-03-31,31,3,2019,100010579.0,2019-03-26 12:16:08.4665372,8.0,1473338.0,2019-03-31,2019-04-01
5877,2019-01-04,1,4,2019,,,,,,
5878,2019-02-04,2,4,2019,,,,,,
5879,2019-03-04,3,4,2019,,,,,,
5880,2019-04-04,4,4,2019,100014496.0,2019-04-04 15:09:50.4255197,246.0,488209.0,2019-04-04,2019-04-05
5881,2019-04-04,4,4,2019,100014496.0,2019-04-05 15:12:53.6994342,246.0,1346791.0,2019-04-04,2019-04-10
5882,2019-05-04,5,4,2019,100007805.0,2019-05-05 08:59:30.8439993,9.0,1444742.0,2019-05-04,2019-05-05
5883,2019-05-04,5,4,2019,100007805.0,2019-05-05 09:37:37.9772115,9.0,1482196.0,2019-05-04,2019-05-06
5884,2019-06-04,6,4,2019,,,,,,
5885,2019-07-04,7,4,2019,,,,,,
5886,2019-08-04,8,4,2019,100007805.0,2019-08-02 11:42:31.7596565,9.0,1502654.0,2019-08-04,2019-08-05
5887,2019-09-04,9,4,2019,,,,,,
5888,2019-10-04,10,4,2019,,,,,,
5889,2019-11-04,11,4,2019,,,,,,
5890,2019-12-04,12,4,2019,,,,,,
5891,2019-04-13,13,4,2019,100010579.0,2019-04-10 14:04:37.6623594,8.0,1476733.0,2019-04-13,2019-04-14
5892,2019-04-14,14,4,2019,100007070.0,2019-04-12 13:21:19.5700714,74.0,1477585.0,2019-04-14,2019-04-15
5893,2019-04-14,14,4,2019,100007805.0,2019-04-14 10:56:07.8455087,9.0,361978.0,2019-04-14,2019-04-15
5894,2019-04-14,14,4,2019,100010579.0,2019-04-15 11:48:22.8002531,8.0,9430.0,2019-04-14,2019-04-15
5895,2019-04-14,14,4,2019,100010849.0,2019-04-15 09:20:12.6342152,119.0,1478109.0,2019-04-14,2019-04-15
5896,2019-04-14,14,4,2019,100014496.0,2019-04-15 08:47:44.9338384,246.0,1200888.0,2019-04-14,2019-04-15
5897,2019-04-15,15,4,2019,100010849.0,2019-04-16 08:26:28.1464457,119.0,1478483.0,2019-04-15,2019-04-16
5898,2019-04-15,15,4,2019,100014496.0,2019-04-10 13:06:02.7489149,255.0,769489.0,2019-04-15,2019-04-16
5899,2019-04-16,16,4,2019,100001104.0,2019-04-17 07:37:47.4323207,10.0,1478789.0,2019-04-16,2019-04-17
5900,2019-04-16,16,4,2019,100007805.0,2019-04-16 08:47:35.5929985,9.0,1405575.0,2019-04-16,2019-04-18
5901,2019-04-16,16,4,2019,100010579.0,2019-04-17 11:54:53.5176129,8.0,1476925.0,2019-04-16,2019-04-17
5902,2019-04-16,16,4,2019,100010579.0,2019-04-17 05:17:02.6296002,8.0,1477556.0,2019-04-16,2019-04-17
5903,2019-04-16,16,4,2019,100010579.0,2019-04-11 10:44:58.8005413,8.0,1476925.0,2019-04-16,2019-04-17
5904,2019-04-16,16,4,2019,100014496.0,2019-04-17 09:32:55.7806419,249.0,1329143.0,2019-04-16,2019-04-17
5905,2019-04-16,16,4,2019,100014496.0,2019-04-15 08:46:04.0725455,256.0,1398648.0,2019-04-16,2019-04-17
5906,2019-04-16,16,4,2019,100014496.0,2019-04-05 15:15:48.6065655,246.0,488209.0,2019-04-16,2019-04-17
5907,2019-04-16,16,4,2019,100016703.0,2019-04-16 07:33:02.2083604,212.0,1478475.0,2019-04-16,2019-04-17
5908,2019-04-17,17,4,2019,100010579.0,2019-04-18 08:30:54.0304373,8.0,1479057.0,2019-04-17,2019-04-18
5909,2019-04-17,17,4,2019,100010579.0,2019-04-12 13:44:07.2371893,8.0,1477586.0,2019-04-17,2019-04-18
5910,2019-04-18,18,4,2019,100007805.0,2019-04-19 11:29:09.5306021,9.0,1403446.0,2019-04-18,2019-04-19
5911,2019-04-18,18,4,2019,100007805.0,2019-04-18 08:25:00.6674089,9.0,1406029.0,2019-04-18,2019-04-19
5912,2019-04-18,18,4,2019,100010579.0,2019-04-19 08:05:22.9477062,8.0,1403130.0,2019-04-18,2019-04-19
5913,2019-04-18,18,4,2019,100010849.0,2019-04-15 08:22:11.5350492,119.0,1478094.0,2019-04-18,2019-04-19
5914,2019-04-19,19,4,2019,100007805.0,2019-04-20 08:45:31.2941472,9.0,1476070.0,2019-04-19,2019-04-20
